#S W T DMe thres logL Z DMi DMh DMs
1.018746920988482714e+02 2.280745463821317820e+00 8.922496081903624088e+00 4.902341466397102749e+02 1.709684445637638461e+01 4.497122335187223285e+01 4.526871576776582140e-01 3.942266550283851529e+02 9.066703954032907120e+01 4.880181056428846631e+01
1.087454358581179648e+01 8.258827209171402117e+00 1.862095185014637977e+01 9.907163625082811222e+02 8.984526221368415833e+00 4.490951599989735143e+01 1.000972604473164607e+00 8.960683106971075631e+02 1.481982483006831899e+02 4.118991044023185566e+01
9.438623952828566033e+00 2.787774125009012138e+01 3.291152312655893919e+00 1.068415337101704381e+03 4.890188264088158654e+00 4.499566996605183533e+01 1.098615792893298027e+00 9.839541969433123541e+02 1.298490670866143262e+02 4.740241553556174381e+01
2.220426907798580629e+01 8.387495585015324551e+00 7.545481430761029173e+00 1.071373340242662834e+03 8.915346320255514101e+00 4.528360511150123813e+01 1.163843359490845497e+00 1.042185292475802271e+03 3.686110735802150629e+01 2.629725597880155519e+01
1.410373996549319031e+01 9.114468932142576918e+00 2.839473416340240419e+00 7.427922378372261392e+02 8.552413413938984021e+00 4.491345863140409023e+01 7.775938730479962091e-01 6.924861075553499177e+02 4.354389044230241268e+01 4.587997852351499262e+01
1.054173535446405374e+01 1.102254138881939838e+01 6.359427240853502417e-01 7.445837518327596172e+02 7.777025113008146917e+00 4.473357116352935492e+01 8.216183239881169609e-01 7.328265260517295019e+02 1.805359873036729823e+01 3.363579191622717346e+00
1.416890584418557353e+01 5.967942523051514847e+00 1.762342651163604446e+00 1.982045642223292248e+02 1.056919850258873517e+01 4.287076161099509619e+01 1.222923254376718782e-01 1.011642394765439548e+02 8.362210860125846068e+01 2.528550311891574154e+01
2.058751982212110221e+01 7.782331189814771122e+00 7.378029519071320763e-01 4.165258729578646353e+02 9.255492132539258066e+00 4.422837658480407441e+01 3.831048267384863371e-01 3.309977652207455208e+02 7.334972010441622103e+01 4.494461852860247575e+01
7.896342768845450166e+01 3.477615543185327063e+00 4.707971769902606241e+00 5.542253125916230374e+02 1.384565756610385812e+01 4.514944667336242645e+01 5.670516006262527053e-01 4.989693876696306916e+02 5.248736271462507830e+01 3.410152287846699437e+01
1.891780208639105609e+01 1.963928106720791877e+00 2.493443305903911555e-01 4.310820064713947772e+02 1.842432465321674684e+01 4.442122390894275696e+01 4.660212709341257087e-01 4.063995084100640156e+02 2.004927113764597379e+01 1.613579604005522228e+01
4.699689999143301122e+01 1.614109983723840358e+01 1.048180329810027267e+01 2.872704017493742867e+02 6.426696762026991472e+00 4.433092019765621217e+01 2.841049846982495186e-01 2.421087328858038745e+02 2.811820439292058893e+01 2.987411971208190309e+01
1.178325180121841420e+01 3.220626845717215758e+01 2.840548959887500668e+00 1.057922662567613543e+03 4.549714721125300620e+00 4.494395688614969231e+01 1.108662317745087833e+00 9.929682491471932053e+02 1.311205694108616626e+02 5.846354540014559120e+00
7.013272603993731025e+01 7.487997551420362274e-01 5.844754265347230415e+00 3.894849705228175480e+02 2.983812463018406191e+01 4.471687781910919313e+01 3.978916801845975293e-01 3.443818928316416077e+02 4.761835463391913237e+01 1.543086242129524877e+01
1.489061378802005642e+01 3.859507673318618881e+00 1.844467577881726328e+00 1.388370122571659067e+03 1.314281564643312805e+01 4.556880941263725759e+01 1.534628572281218961e+00 1.365254865737164891e+03 5.511275433858840955e+01 3.475836089739492429e+00
3.413012986279831296e+01 1.904160759937002512e+00 3.269987366913878368e+00 3.023469574734920684e+02 1.871123981017788651e+01 4.417240172155614886e+01 3.166811615726893292e-01 2.711887707573573039e+02 2.455433593265982495e+01 1.647106154523920907e+01
8.605645506426527902e+01 1.166657594450415392e+00 3.576185876639444672e+01 3.155980040589250848e+02 2.390466513042204966e+01 4.480190684100016085e+01 3.446665792896435043e-01 2.963030280706655617e+02 1.255328407892657516e+01 1.339202528068220666e+01
4.489884541491164782e+01 3.426991659481984254e+00 1.554156352371159233e+00 1.500383645219715163e+02 1.394754742350491838e+01 4.332529013960657238e+01 1.216978520380586071e-01 1.006602031050105808e+02 1.427918206044077998e+01 4.110819553855284170e+01
1.042694598001137933e+02 3.310904766479646266e+00 1.206398671782154430e+00 2.252081548148490242e+02 1.418995525293617099e+01 4.420589677413719443e+01 2.160853910694329194e-01 1.820740269323407290e+02 1.082669282933019161e+01 4.162808994510884020e+01
1.244992357082903744e+01 7.228509386263642256e+00 8.487994072886347052e-02 7.656534624054647793e+02 9.603510063873606839e+00 4.480173154790934831e+01 7.624070221482092125e-01 6.785489187108299802e+02 1.525342156393691084e+02 9.794438290708140649e-01
9.948589989220408825e+00 1.119346901010226780e+01 1.871907852490199176e+01 6.020468167170785136e+02 7.717417932408461745e+00 4.427235180832988704e+01 6.225977253470320605e-01 5.500317014881987916e+02 7.297889970181002184e+01 1.142070795223391677e+01
6.263340724825907557e+01 2.775292819996802773e+00 3.973967345203313628e-01 5.224796718324838594e+02 1.549886746158966311e+01 4.501052109588007966e+01 5.432328895962792448e-01 4.771037032120648860e+02 5.135015537552094145e+01 1.867553179679826769e+01
3.577085146905687196e+01 3.323351357359468405e+00 7.236520576540994565e-01 4.500481940400279086e+02 1.416335826923175745e+01 4.477420742929626840e+01 4.594242449582091048e-01 4.003713854368746183e+02 3.670676661619393855e+01 3.579277227139655082e+01
3.033774057470424523e+01 2.136053197989688179e+00 5.801219739930516539e+00 4.598014851466515438e+02 1.766641134005994829e+01 4.380102305013499375e+01 2.061412218225380233e-01 1.733871247984545505e+02 3.125572271606050094e+02 3.289893937728996320e+01
5.198641192947243326e+02 5.951954503496091675e+00 3.063816186510412098e+00 2.840977948951309600e+02 1.058338436593559351e+01 4.481758959833553746e+01 1.794215184835106225e-01 1.501606925847403318e+02 1.146127697166972865e+02 4.335553087150496054e+01
2.912721621993824783e+01 7.434278599222471584e+00 5.610781982149313230e+00 9.368239470827746800e+02 9.469672386046406487e+00 4.512273139648635123e+01 9.137421722959616632e-01 8.169591802161451142e+02 1.835470367122580342e+02 4.584322261283470112e+01
1.637920178350001876e+01 3.817435223094505226e+00 5.610781982149313230e+00 1.152963102020664650e+02 1.321504152955640521e+01 4.271342103743130281e+01 8.407700983329735589e-02 6.896260837489602125e+01 1.348930155728774594e+01 3.673999937401877958e+01
7.399843729250810043e+01 1.769981749034528429e+00 3.024257552694783246e+00 4.618367976778235970e+02 1.940751704974783109e+01 4.500411995511388596e+01 4.311302509444469022e-01 3.745844547164376195e+02 1.229777891110065156e+02 1.891678366812726830e+00
1.789237501767865268e+01 5.230228714921808297e+00 2.918473321173771229e+00 4.195133852823894358e+02 1.129000229236465103e+01 4.424463954080168548e+01 4.590896002709174972e-01 4.000655992637288705e+02 2.429937433223327758e+01 4.076687995888494953e+00
2.667819621472688141e+01 1.512743416463996660e+01 2.132194360922938792e+00 3.081564922653373060e+02 6.638527133905845368e+00 4.414515922393067626e+01 2.923396714709327604e-01 2.494460375704919102e+02 7.273803230944406550e+01 3.135817422801506993e+00
6.308407440858755599e+00 1.768169116463151624e+01 5.212433318962697903e+00 1.940329550650775218e+03 6.140340717478454557e+00 4.543656992350405233e+01 2.132467659501576573e+00 1.855636631030670742e+03 2.598760687731208918e+02 5.421762925623002438e+00
3.082535304308033730e+01 2.574117700182088964e+00 4.916617178438180247e+00 9.195627185043164786e+01 1.609311704888845895e+01 4.264750825703832504e+01 7.210951466941606380e-02 5.898108203628272861e+01 1.809453531723128350e+01 1.725847943054779776e+01
3.141090514221860417e+02 4.073028308859880653e+00 5.823238801021245470e-01 1.732813683230500033e+02 1.279368507832014146e+01 4.435616564755785873e+01 1.403808219084033970e-01 1.165719378841118044e+02 2.436219235463863342e+01 4.030815453927512948e+01
6.927156181602115659e+00 2.695892982076554034e+01 3.834378414239256738e+00 2.385159450311077762e+02 4.972823514415113166e+00 4.326306414287498825e+01 2.477737770146595242e-01 2.099192781523274220e+02 1.542412737864200700e+01 2.025804366272376100e+01
4.106779950025904782e+02 4.928748697555830560e+00 4.023894313777139908e-01 2.022019015717154957e+02 1.163016919364277513e+01 4.494697136730709275e+01 1.956350974214076111e-01 1.642315031519181900e+02 1.603878133358414715e+01 2.935995968019986435e+01
7.760745222991237924e+00 1.145947435724895769e+01 4.796279219449107956e+00 1.409760635294207759e+03 7.627320958082174585e+00 4.512311465599943006e+01 1.522857084688190810e+00 1.355220621188420864e+03 1.352520889035496623e+02 2.344572082228407517e+00
7.406790432270824454e+00 1.646174429067974287e+01 1.122243714298383921e+01 1.412021979571455859e+03 6.363798865144321582e+00 4.516735663230883802e+01 1.540316596044977837e+00 1.370103447617200572e+03 8.137818586697973444e+01 2.510815653825656923e+01
5.090192517997360966e+01 3.951445993952145574e+00 1.122243714298383921e+01 1.940371050521297036e+02 1.298901879302663787e+01 4.344350854060462552e+01 1.090716759279581893e-01 8.996964685565303910e+01 8.728826287733747336e+01 2.813000739419162954e+01
1.695465453070938011e+01 4.570753759110682601e+00 1.086676227466635147e+01 5.136183743624937961e+02 1.207703869859730084e+01 4.429250330764190835e+01 5.242389117937220622e-01 4.596729345766340771e+02 6.419163114924408831e+01 1.803410728618847259e+01
1.676608099486625392e+01 9.480788087984846513e+00 4.659385506221561890e+00 5.781400871848196630e+02 8.385561544929007738e+00 4.450214520105924976e+01 6.107535307164095872e-01 5.391382985751533852e+02 2.583102434918246360e+01 3.699124435809248723e+01
4.306401156466512958e+01 2.648059827137532185e+00 1.863074974943455331e+01 4.794014640763231228e+02 1.586684115800858130e+01 4.467274304943932606e+01 4.819484011756616226e-01 4.209531421317564650e+02 7.957005201405490880e+01 7.047345243095948675e+00
1.453801409985650039e+01 7.880551784996950637e+00 2.925503939032784384e+00 2.624797605956805455e+02 9.197632582850756577e+00 4.370004994874649640e+01 2.553388694787261937e-01 2.166039553467308281e+02 9.823276346552951566e+00 4.776640515108979201e+01
2.515205829090775325e+01 2.701195562937874328e+00 7.682013843243893803e+00 3.526029196638946246e+02 1.571000620739925857e+01 4.430377256212715054e+01 3.656530429338389343e-01 3.152211926642996218e+02 1.501439582162453412e+01 3.603607340549445581e+01
1.458164508449685925e+01 5.640282615954003376e+00 4.064085324783995645e+00 5.385014515653377885e+02 1.087186216408154138e+01 4.444681030042246306e+01 5.508830346314409487e-01 4.841246461289925946e+02 6.147347885472421325e+01 2.285858617395831160e+01
6.001956279697347441e+01 3.967330849823520467e+00 4.270215571207906180e+00 4.806928750387778564e+02 1.296298924767240734e+01 4.477407953625707648e+01 4.275942991119672243e-01 3.713625697286457807e+02 1.372458325418764389e+02 1.883348803903893298e+01
4.153287779885441466e+01 3.958189544780283065e+00 6.862975112350079954e+00 6.111723935081555510e+02 1.297794940804169883e+01 4.500141025917498894e+01 6.017173277338634385e-01 5.308280654783864065e+02 1.104881114486816784e+02 1.820079094173316747e+01
2.138085630039543261e+01 1.129463010526311884e+01 4.533045124803651404e+00 6.141087030080934710e+02 7.682779417541876654e+00 4.490695958416399947e+01 6.534383809578955260e-01 5.783970846749674593e+02 3.008504026355421601e+01 2.896192013455586434e+01
1.992660160459328011e+01 1.822988443352198118e+01 2.062841089668689676e-01 1.081264515271676373e+03 6.047312513946216050e+00 4.513053533781806692e+01 1.010673423476148525e+00 9.048304882129807538e+02 3.311488785355685991e+02 2.360233066822233639e+01
4.557306472818795839e+01 1.401841381253617680e+00 4.616733714275373934e+00 5.398900698245020067e+02 2.180745236692437317e+01 4.496453902848202944e+01 5.912867434648502174e-01 5.212420953773695373e+02 1.768888980713753867e+01 1.198538472305562053e+01
1.588404626041966949e+01 5.881255379901439539e+00 3.207718195794490246e+00 8.709426454587974149e+02 1.064680626417621845e+01 4.500486606480069440e+01 9.555346015081670474e-01 8.549177996422266688e+02 2.385495488809189624e+01 7.482185590045553170e+00
1.859916283065889431e+01 2.338338923509618805e+00 2.469131317934499137e+00 6.177052977045186708e+02 1.688498351728029334e+01 4.461102439163365574e+01 6.786224016702493422e-01 6.015609439203971078e+02 1.602113473319851167e+01 1.107913918931772734e+01
7.996056686110823364e+01 1.479303826640604225e+00 6.247752499167513740e+00 7.528596899899824848e+02 2.122881146895489834e+01 4.548510045216791298e+01 7.325488217693472137e-01 6.511351759405783923e+02 1.351759948998224274e+02 4.106669206153203078e+01
6.379246164034343991e+01 3.452525445072226251e+00 8.546713021061481674e-01 3.840062455354172926e+02 1.389587588620392644e+01 4.483592429045338434e+01 3.878216051754679317e-01 3.352670957272629835e+02 3.299711152275116177e+01 3.464413359888916233e+01
1.793284998439159850e+01 2.985216074203569825e+00 8.546713021061481674e-01 6.267985303098579379e+02 1.494398712581200783e+01 4.459523643210184929e+01 6.589849859398991816e-01 5.834987631781981463e+02 6.711690523251901652e+01 4.716758333598475517e+00
1.719785965425220979e+02 1.790313381657153924e+00 2.084245867715501532e+01 2.540503231110857598e+02 1.929700198725316085e+01 4.460546820567785886e+01 2.598728092642477172e-01 2.206102413279047596e+02 1.792618180566446284e+01 2.420406797253797748e+01
6.472997588721669615e+01 7.013300423904880176e+00 5.256044948361990876e+00 4.997602511199149262e+02 9.749742574504633552e+00 4.514869341781000855e+01 5.311140324000560575e-01 4.659815866767563648e+02 1.654110036003823936e+01 3.517788676461466935e+01
2.875202559837205030e+01 8.834799690148891216e+00 2.011373894840545740e-02 3.718148440758878905e+02 8.686723875553370888e+00 4.436256096971118268e+01 4.106620790413988420e-01 3.559803652857873431e+02 6.480627103991047910e+00 1.585647166658915630e+01
1.275074383735324801e+01 8.232023048150526989e+00 8.778638320960801877e+00 7.558309670822845874e+02 8.999141521270278332e+00 4.439996611461516096e+01 5.375340138849160621e-01 4.718735434077415789e+02 4.235832325365581141e+02 1.301096485818158932e+01
1.705322602589992442e+01 5.467413338244350385e+00 1.410089092634982944e+00 9.088344419214685104e+02 1.104239851325307953e+01 4.494787538549771000e+01 9.735040527074553252e-01 8.712388312794621470e+02 3.353809521357637635e+01 4.065699475243471994e+01
1.365447021919854187e+01 5.037368982276014151e+00 1.731655036764066580e+01 8.911643394003995127e+02 1.150409577386301940e+01 4.495707680792453687e+01 9.587193129776314660e-01 8.578103630306208061e+02 4.251889996296861796e+01 2.281217771711639486e+01
2.152160252378425298e+01 2.367757464014789814e+00 1.514408224917914936e+00 6.669285786128980362e+02 1.677976071312264494e+01 4.476816215912146646e+01 7.114667199518019958e-01 6.317578785178495764e+02 1.064922661796050463e+01 4.954425611212064240e+01
9.856753574178412691e+00 6.881752686149068765e+00 4.047939338642600582e+00 2.683877340914135630e+02 9.842486775660079346e+00 4.264184506269612740e+01 1.193221049190497096e-01 9.864587755516242851e+01 1.562752562817738351e+02 3.372055586925019099e+01
1.788668658630632180e+01 5.610574022115124571e+00 1.954328344476827084e+01 6.504173290541400547e+02 1.090060800190343215e+01 4.461584864555535290e+01 6.974311207164063386e-01 6.188572681686412125e+02 1.867429747370938387e+01 3.489673204504085646e+01
1.345347153884578795e+01 7.072252496780367714e+00 7.185563230784934419e+00 1.221375668922673640e+03 9.709022144650917951e+00 4.520927933133384613e+01 1.327930611448913334e+00 1.186897080396466436e+03 3.538275237778221083e+01 4.488100929192688682e+01
1.430857671938483122e+01 6.905404263789625574e+00 1.014482025749219574e+01 1.185318009489341648e+03 9.825616654457730803e+00 4.526890857316002581e+01 1.282058960837670458e+00 1.146784878714714523e+03 7.646755334844215213e+01 1.146732302492556244e+01
4.907878038354939321e+01 5.627946852994801574e+00 8.912435425860202542e+00 3.991315335002104803e+02 1.088377053039116937e+01 4.468275961180360412e+01 4.130495882802012186e-01 3.581489020420054317e+02 3.135006308274497400e+01 2.656042742591086636e+01
1.154331902739559723e+01 7.723612228265237079e+00 6.050723001195354556e+00 9.030695157388706775e+02 9.290608075499594776e+00 4.463291260609727829e+01 6.592236681561649547e-01 5.837182992612214321e+02 4.968578997693533665e+02 3.301719706482532501e+01
9.976618999828824386e+00 8.372057928129962079e+00 6.445347881623215258e+00 1.362890144629187262e+03 8.923562261333282564e+00 4.533300340513433468e+01 1.389244132643481233e+00 1.240349851570599640e+03 2.892586386501964739e+02 3.520037552446897422e+00
1.254965240694223638e+01 8.967722140624815097e+00 6.067631376644727403e+00 1.161954754316371691e+03 8.622104828471385929e+00 4.536373052174211296e+01 1.269457822935299296e+00 1.135667915022571151e+03 5.040580578109004506e+01 9.251067294468557023e+00
2.938519024825664019e+02 2.925622590989399807e+00 9.579033942566081983e-01 1.992602142577662221e+02 1.509542066503374436e+01 4.410484800647395787e+01 1.235851225541517717e-01 1.022618709906425920e+02 8.122791623651636428e+01 2.775797917082440947e+01
7.680873667727952991e+00 1.183537620825721604e+01 1.360821706671724307e+00 1.156391350035733012e+03 7.505218437976726165e+00 4.504030839628833149e+01 1.268317224774522911e+00 1.134661657616381717e+03 3.506512146895742887e+01 1.422471413490957204e+01
4.009080744319866341e+01 3.080056765622319226e+00 3.059738525091524775e+00 2.622794798226188959e+02 1.471211158400961416e+01 4.409272054639713900e+01 2.606994432426213981e-01 2.213406727574742661e+02 2.474033327312803010e+01 2.687119800091690536e+01
2.865444949327469431e+02 3.503302958949864099e+00 1.848089880237796834e+01 2.314949371036584296e+02 1.379480362605714738e+01 4.455011033513628149e+01 1.841930749197341344e-01 1.542922347288555329e+02 7.537665834718669089e+01 1.604624717014420199e+01
2.273073122563755888e+01 4.099145534954823589e+00 1.151127827487348476e+01 4.688367299721273298e+02 1.275286321780927423e+01 4.424957544975497115e+01 4.232032984964869682e-01 3.673713559107275159e+02 1.374961241715639915e+02 6.909730875800129901e+00
9.941701313241331661e+01 4.478794459924234417e+00 5.512596034730393724e-02 1.403723830790929412e+02 1.220039254709669940e+01 4.372263811173314707e+01 1.207465244950518546e-01 9.985360068473609374e+01 1.084970542230464829e+01 3.456157912294209922e+01
1.490469495592606641e+01 1.422930545375594313e+01 3.165417221317030183e+00 8.613142734067999982e+02 6.844827682966868387e+00 4.503194821197693898e+01 9.138665611202804184e-01 8.170721582873454736e+02 8.039255700303154129e+01 4.280947717326533564e+00
9.380114327212536907e+00 9.398549221053578151e+00 4.165775259493075033e+00 4.541884606743247446e+02 8.422169166899239556e+00 4.387652893991284486e+01 4.401863937538430527e-01 3.828362216938263600e+02 7.768853019689316852e+01 2.507199354669320712e+01
4.002382927756271158e+01 3.006513604135396367e+00 2.037046378616014675e+00 5.141371060855357200e+02 1.489096297553087744e+01 4.457133953574371077e+01 4.758407297840340222e-01 4.153721736221629044e+02 1.090309953134364918e+02 3.673031469037842811e+01
1.858563727208727201e+01 2.522870805238539127e+00 9.937523979200678426e+00 4.568944856243967365e+02 1.625574451081257266e+01 4.454758501260348424e+01 4.958334029018548472e-01 4.336541513727526649e+02 9.932759725901069814e+00 2.483090854231222977e+01
1.547303583999365983e+01 4.443420625236744748e+00 2.947715498987968807e+00 4.440962061317447365e+02 1.224885961467052198e+01 4.418605290302819810e+01 4.602421989203390185e-01 4.011188020891853512e+02 2.999792090566886316e+01 3.275949807732591523e+01
8.424977960157661983e+00 1.375957516214896792e+01 1.475161092801226914e+01 8.997859340043366956e+02 6.960683035701554999e+00 4.467386940584700028e+01 9.761383256507411010e-01 8.736314503734822665e+02 2.145612333432949725e+01 3.022875415620698902e+01
2.993003280097932972e+01 3.867406641204185203e+00 1.726090805916430826e+00 4.478605151915688225e+02 1.312938704278262492e+01 4.468853176835556695e+01 4.771138614797417743e-01 4.165355151719473383e+02 1.271571034594210303e+01 3.355488139389395030e+01
1.523277852461820103e+01 3.456076789260725146e+00 2.422973173095921418e+00 9.668514724106008771e+02 1.388873459205185235e+01 4.497162705588874587e+01 1.029128245428064137e+00 9.214996401595103634e+02 7.340962627119321837e+01 1.861505753140985675e+01
8.897114730442726227e+01 1.268149322623159714e+00 3.609030664454614623e+00 3.343099657582865802e+02 2.292815840207024891e+01 4.464384207758048717e+01 3.071967109886288849e-01 2.627031010962244864e+02 6.679543399415597094e+01 2.680882397629944336e+01
9.053719284827351999e+00 1.292469107318723154e+01 9.638972482645195683e+00 2.819206996602543995e+02 7.181981544623467606e+00 4.350059704344816680e+01 2.893024294631474369e-01 2.467397816281067549e+02 1.583619696055188086e+01 2.952264612903992003e+01
6.241148858761779650e+01 1.097842265874942047e+00 1.221202780847779612e-01 1.034615384061970929e+02 2.464247911355333542e+01 4.329824986854401914e+01 7.934714078406224225e-02 6.501147749086592853e+01 8.705773343629003236e+00 3.279518996830670829e+01
2.365507354158503972e+01 5.336091751598816657e+00 2.592619393738947764e+01 5.702878911308923762e+02 1.117744975350104397e+01 4.477313844605813387e+01 5.990420863143325336e-01 5.283694511189962668e+02 5.795779432469083758e+01 9.071555446973794901e+00
1.886705978535859174e+01 2.278675925296818505e+00 1.688444671565890332e+01 3.015263674022589839e+02 1.710460654042572415e+01 4.335528144509252257e+01 1.902702429381311067e-01 1.595680433403360610e+02 1.221281196550722683e+02 4.684064921320265285e+01
6.078912423971756240e+00 1.937123024449742914e+01 1.688444671565890332e+01 1.467812308233201975e+03 5.866455340934897400e+00 4.528958576573469941e+01 1.625854465145215366e+00 1.442536723174774352e+03 3.719770115999305204e+01 2.917230672483688991e+01
4.946717412467667607e+00 2.968593321456316758e+01 2.974513506663634677e-01 9.620730825685873242e+02 4.738916074075389062e+00 4.452056794561917030e+01 9.705793375632204567e-01 8.685824135697854445e+02 1.693297063100713160e+02 1.490107427393007100e+01
3.380515012415472853e+01 2.511127998613081669e+00 1.594988695897885833e+01 7.400012081915401723e+02 1.629370860939637566e+01 4.528055040264355569e+01 7.955585119295784935e-01 7.089697418384675984e+02 1.559965094755731130e+01 4.011916260035842896e+01
